run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
8,4751,89,89,NEW_ORDER,0,0,0
8,4756,16,16,PAYMENT,0,0,0
8,4774,18,18,PAYMENT,0,0,0
8,4788,335,335,STOCK_LEVEL,0,0,0
8,4805,191,191,DELIVERY_BG,0,0,0
8,4816,65,65,NEW_ORDER,0,0,0
8,4820,15,15,PAYMENT,0,0,0
8,4821,5,5,PAYMENT,0,0,0
8,4825,37,37,NEW_ORDER,0,0,0
8,4830,9,9,PAYMENT,0,0,0
8,4837,12,12,PAYMENT,0,0,0
8,4839,9,9,PAYMENT,0,0,0
8,4842,400,400,STOCK_LEVEL,0,0,0
8,4845,8,8,PAYMENT,0,0,0
8,4855,12,12,PAYMENT,0,0,0
8,4860,86,86,ORDER_STATUS,0,0,0
8,4867,7,7,PAYMENT,0,0,0
8,4870,15,15,PAYMENT,0,0,0
8,4874,7,7,PAYMENT,0,0,0
8,4877,38,38,NEW_ORDER,0,0,0
8,4884,10,10,PAYMENT,0,0,0
8,4885,15,15,ORDER_STATUS,0,0,0
8,4885,412,412,STOCK_LEVEL,0,0,0
8,4891,7,7,PAYMENT,0,0,0
8,4896,51,51,NEW_ORDER,0,0,0
8,4908,31,31,NEW_ORDER,1,0,0
8,4910,14,14,PAYMENT,0,0,0
8,4915,30,30,NEW_ORDER,0,0,0
8,4920,10,10,PAYMENT,0,0,0
8,4925,10,10,PAYMENT,0,0,0
8,4932,7,7,PAYMENT,0,0,0
8,4934,43,43,NEW_ORDER,0,0,0
8,4943,11,11,PAYMENT,0,0,0
8,4978,93,93,NEW_ORDER,0,0,0
8,4985,65,65,NEW_ORDER,0,0,0
8,4990,82,82,NEW_ORDER,0,0,0
8,4993,50,50,NEW_ORDER,0,0,0
8,5015,81,81,NEW_ORDER,0,0,0
8,5046,61,61,NEW_ORDER,0,0,0
8,5082,104,104,NEW_ORDER,0,0,0
8,5093,103,103,NEW_ORDER,0,0,0
8,5114,21,21,PAYMENT,0,0,0
8,5122,40,40,NEW_ORDER,0,0,0
8,5132,117,117,NEW_ORDER,0,0,0
8,5136,21,21,PAYMENT,0,0,0
8,5145,99,99,NEW_ORDER,0,0,0
8,5161,25,25,PAYMENT,0,0,0
8,5171,10,10,PAYMENT,0,0,0
8,5190,19,19,PAYMENT,0,0,0
8,5206,61,61,NEW_ORDER,0,0,0
8,5217,95,95,NEW_ORDER,0,0,0
8,5225,8,8,PAYMENT,0,0,0
8,5233,101,101,NEW_ORDER,1,0,0
8,5243,18,18,PAYMENT,0,0,0
8,5248,15,15,PAYMENT,0,0,0
8,5275,69,69,NEW_ORDER,0,0,0
8,5286,11,11,PAYMENT,0,0,0
8,5297,49,49,NEW_ORDER,0,0,0
8,5300,14,14,PAYMENT,0,0,0
8,5314,14,14,PAYMENT,0,0,0
8,5319,76,76,NEW_ORDER,0,0,0
8,5331,12,12,PAYMENT,0,0,0
8,5344,13,13,PAYMENT,0,0,0
8,5360,63,63,NEW_ORDER,0,0,0
8,5377,17,17,PAYMENT,0,0,0
