run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
16,2294,5,5,STOCK_LEVEL,0,0,0
16,2298,4,4,PAYMENT,0,0,0
16,2302,4,4,PAYMENT,0,0,0
16,2307,5,5,PAYMENT,0,0,0
16,2310,3,3,PAYMENT,0,0,0
16,2313,3,3,PAYMENT,0,0,0
16,2318,5,5,PAYMENT,0,0,0
16,2328,10,10,NEW_ORDER,0,0,0
16,2331,3,3,PAYMENT,0,0,0
16,2344,13,13,NEW_ORDER,0,0,0
16,2353,9,9,NEW_ORDER,0,0,0
16,2365,12,12,NEW_ORDER,0,0,0
16,2369,4,4,PAYMENT,0,0,0
16,2369,0,0,DELIVERY,0,0,0
16,2392,23,23,DELIVERY_BG,0,0,0
16,2402,10,10,NEW_ORDER,0,0,0
16,2406,4,4,PAYMENT,0,0,0
16,2418,12,12,NEW_ORDER,0,0,0
16,2421,3,3,PAYMENT,0,0,0
16,2434,13,13,NEW_ORDER,0,0,0
16,2445,11,11,NEW_ORDER,0,0,0
16,2448,3,3,PAYMENT,0,0,0
16,2456,8,8,NEW_ORDER,0,0,0
16,2459,3,3,PAYMENT,0,0,0
16,2473,14,14,NEW_ORDER,0,0,0
16,2481,8,8,NEW_ORDER,0,0,0
16,2485,4,4,PAYMENT,0,0,0
16,2489,4,4,PAYMENT,0,0,0
16,2496,7,7,NEW_ORDER,0,0,0
16,2508,12,12,NEW_ORDER,0,0,0
16,2510,2,2,STOCK_LEVEL,0,0,0
16,2520,10,10,NEW_ORDER,0,0,0
16,2533,13,13,NEW_ORDER,0,0,0
16,2544,11,11,NEW_ORDER,0,0,0
16,2549,5,5,PAYMENT,0,0,0
16,2554,5,5,PAYMENT,0,0,0
16,2559,5,5,PAYMENT,0,0,0
16,2562,3,3,PAYMENT,0,0,0
16,2566,4,4,PAYMENT,0,0,0
16,2566,0,0,DELIVERY,0,0,0
16,2588,22,22,DELIVERY_BG,0,0,0
16,2596,8,8,NEW_ORDER,0,0,0
16,2604,8,8,NEW_ORDER,0,0,0
16,2607,3,3,PAYMENT,0,0,0
16,2618,11,11,NEW_ORDER,0,0,0
16,2622,4,4,PAYMENT,0,0,0
16,2634,12,12,NEW_ORDER,0,0,0
16,2642,8,8,NEW_ORDER,0,0,0
16,2651,9,9,NEW_ORDER,0,0,0
16,2664,12,12,NEW_ORDER,0,0,0
16,2674,10,10,NEW_ORDER,0,0,0
16,2678,4,4,PAYMENT,0,0,0
16,2683,5,5,NEW_ORDER,0,0,0
16,2686,3,3,PAYMENT,0,0,0
16,2695,9,9,PAYMENT,0,0,0
16,2705,10,10,NEW_ORDER,0,0,0
16,2717,12,12,NEW_ORDER,0,0,0
16,2724,7,7,NEW_ORDER,0,0,0
16,2729,5,5,PAYMENT,0,0,0
16,2739,10,10,NEW_ORDER,1,0,0
16,2742,3,3,PAYMENT,0,0,0
16,2743,1,1,DELIVERY,0,0,0
16,2786,44,43,DELIVERY_BG,0,0,0
16,2793,7,7,NEW_ORDER,0,0,0
16,2801,8,8,NEW_ORDER,0,0,0
16,2813,12,12,NEW_ORDER,0,0,0
16,2825,12,12,NEW_ORDER,0,0,0
16,2827,2,2,ORDER_STATUS,0,0,0
16,2830,3,3,PAYMENT,0,0,0
16,2835,5,5,STOCK_LEVEL,0,0,0
16,2845,10,10,PAYMENT,0,0,0
16,2849,4,4,PAYMENT,0,0,0
16,2855,6,6,PAYMENT,0,0,0
16,2861,6,6,NEW_ORDER,0,0,0
16,2872,11,11,NEW_ORDER,0,0,0
16,2879,7,7,NEW_ORDER,0,0,0
16,2884,5,5,PAYMENT,0,0,0
16,2888,4,4,PAYMENT,0,0,0
16,2892,4,4,PAYMENT,0,0,0
16,2896,4,4,ORDER_STATUS,0,0,0
16,2899,3,3,PAYMENT,0,0,0
16,2905,6,6,NEW_ORDER,0,0,0
16,2917,12,12,NEW_ORDER,0,0,0
16,2924,7,7,NEW_ORDER,0,0,0
16,2927,3,3,PAYMENT,0,0,0
16,2937,10,10,NEW_ORDER,0,0,0
16,2949,12,12,NEW_ORDER,0,0,0
16,2956,7,7,NEW_ORDER,0,0,0
16,2959,3,3,PAYMENT,0,0,0
16,2969,10,10,NEW_ORDER,0,0,0
16,2973,4,4,PAYMENT,0,0,0
16,2976,3,3,PAYMENT,0,0,0
16,2979,3,3,PAYMENT,0,0,0
16,2986,7,7,NEW_ORDER,0,0,0
16,2995,9,9,NEW_ORDER,0,0,0
16,2998,3,3,PAYMENT,0,0,0
16,2998,0,0,DELIVERY,0,0,0
16,3023,25,25,DELIVERY_BG,0,0,0
16,3038,14,14,NEW_ORDER,0,0,0
16,3043,5,5,PAYMENT,0,0,0
16,3054,11,11,NEW_ORDER,0,0,0
16,3064,10,10,NEW_ORDER,0,0,0
16,3068,4,4,PAYMENT,0,0,0
16,3075,7,7,NEW_ORDER,0,0,0
16,3079,4,4,PAYMENT,0,0,0
16,3091,12,12,NEW_ORDER,0,0,0
16,3098,7,7,NEW_ORDER,0,0,0
16,3101,3,3,PAYMENT,0,0,0
16,3108,7,7,NEW_ORDER,0,0,0
16,3117,9,9,NEW_ORDER,0,0,0
16,3117,0,0,DELIVERY,0,0,0
16,3143,26,26,DELIVERY_BG,0,0,0
16,3146,3,3,PAYMENT,0,0,0
16,3157,10,10,NEW_ORDER,0,0,0
16,3160,3,3,PAYMENT,0,0,0
16,3171,11,11,NEW_ORDER,0,0,0
16,3177,6,6,NEW_ORDER,0,0,0
16,3186,9,9,NEW_ORDER,0,0,0
16,3197,11,11,NEW_ORDER,0,0,0
16,3200,3,3,PAYMENT,0,0,0
16,3204,4,4,PAYMENT,0,0,0
16,3207,3,3,PAYMENT,0,0,0
16,3217,10,10,NEW_ORDER,0,0,0
16,3221,3,3,PAYMENT,0,0,0
16,3230,9,9,NEW_ORDER,0,0,0
16,3235,5,5,PAYMENT,0,0,0
16,3238,3,3,ORDER_STATUS,0,0,0
16,3241,3,3,PAYMENT,0,0,0
16,3245,4,4,PAYMENT,0,0,0
16,3250,5,5,PAYMENT,0,0,0
16,3258,8,8,NEW_ORDER,0,0,0
16,3260,2,2,STOCK_LEVEL,0,0,0
16,3264,4,4,PAYMENT,0,0,0
16,3274,10,10,NEW_ORDER,0,0,0
16,3283,9,9,NEW_ORDER,0,0,0
16,3286,3,3,PAYMENT,0,0,0
16,3290,4,4,PAYMENT,0,0,0
16,3293,3,3,PAYMENT,0,0,0
16,3305,12,12,NEW_ORDER,0,0,0
16,3307,2,2,STOCK_LEVEL,0,0,0
16,3318,11,11,NEW_ORDER,0,0,0
16,3325,7,7,NEW_ORDER,0,0,0
16,3333,8,8,NEW_ORDER,0,0,0
16,3336,3,3,PAYMENT,0,0,0
16,3338,2,2,ORDER_STATUS,0,0,0
16,3348,10,10,NEW_ORDER,0,0,0
16,3352,4,4,PAYMENT,0,0,0
16,3363,11,11,NEW_ORDER,0,0,0
16,3366,3,3,PAYMENT,0,0,0
16,3374,8,8,NEW_ORDER,0,0,0
16,3382,8,8,NEW_ORDER,0,0,0
16,3390,8,8,NEW_ORDER,0,0,0
16,3393,3,3,PAYMENT,0,0,0
16,3397,4,4,PAYMENT,0,0,0
16,3401,4,4,PAYMENT,0,0,0
16,3404,3,3,PAYMENT,0,0,0
16,3418,14,14,NEW_ORDER,0,0,0
16,3427,9,9,NEW_ORDER,1,0,0
16,3437,10,10,NEW_ORDER,0,0,0
16,3439,2,2,STOCK_LEVEL,0,0,0
16,3443,4,4,PAYMENT,0,0,0
16,3446,3,3,STOCK_LEVEL,0,0,0
16,3451,5,5,PAYMENT,0,0,0
16,3456,5,5,PAYMENT,0,0,0
16,3465,9,9,NEW_ORDER,0,0,0
16,3473,8,8,NEW_ORDER,0,0,0
16,3482,9,9,NEW_ORDER,0,0,0
16,3485,3,3,PAYMENT,0,0,0
16,3488,3,3,PAYMENT,0,0,0
16,3492,4,4,PAYMENT,0,0,0
16,3500,8,8,NEW_ORDER,0,0,0
16,3502,1,1,STOCK_LEVEL,0,0,0
16,3510,8,8,NEW_ORDER,0,0,0
16,3518,8,8,NEW_ORDER,0,0,0
16,3522,3,3,PAYMENT,0,0,0
16,3525,3,3,PAYMENT,0,0,0
16,3528,3,3,PAYMENT,0,0,0
16,3532,4,4,PAYMENT,0,0,0
16,3536,3,3,PAYMENT,0,0,0
16,3543,7,7,NEW_ORDER,0,0,0
16,3548,5,5,PAYMENT,0,0,0
16,3551,3,3,PAYMENT,0,0,0
16,3551,0,0,DELIVERY,0,0,0
16,3598,47,47,DELIVERY_BG,0,0,0
16,3605,7,7,PAYMENT,0,0,0
16,3617,12,12,NEW_ORDER,0,0,0
16,3630,13,13,NEW_ORDER,0,0,0
16,3640,10,10,NEW_ORDER,0,0,0
16,3659,18,18,NEW_ORDER,0,0,0
16,3684,25,25,NEW_ORDER,0,0,0
16,3695,11,11,PAYMENT,0,0,0
16,3715,20,20,NEW_ORDER,0,0,0
16,3722,7,7,PAYMENT,0,0,0
16,3734,12,12,NEW_ORDER,0,0,0
16,3754,20,20,NEW_ORDER,0,0,0
16,3762,8,8,PAYMENT,0,0,0
16,3774,12,12,NEW_ORDER,0,0,0
16,3784,10,10,NEW_ORDER,0,0,0
16,3794,10,10,NEW_ORDER,0,0,0
16,3807,13,13,NEW_ORDER,0,0,0
16,3816,9,9,NEW_ORDER,0,0,0
16,3822,6,6,NEW_ORDER,0,0,0
16,3831,9,9,NEW_ORDER,0,0,0
16,3841,10,10,NEW_ORDER,0,0,0
16,3854,13,13,NEW_ORDER,0,0,0
16,3861,7,7,NEW_ORDER,0,0,0
16,3864,3,3,PAYMENT,0,0,0
16,3867,3,3,PAYMENT,0,0,0
16,3877,10,10,NEW_ORDER,0,0,0
16,3880,3,3,PAYMENT,0,0,0
16,3883,3,3,PAYMENT,0,0,0
16,3887,4,4,PAYMENT,0,0,0
16,3890,3,3,PAYMENT,0,0,0
16,3894,4,4,STOCK_LEVEL,0,0,0
16,3899,4,4,PAYMENT,0,0,0
16,3899,0,0,DELIVERY,0,0,0
16,3934,35,35,DELIVERY_BG,0,0,0
16,3944,10,10,NEW_ORDER,0,0,0
16,3948,4,4,STOCK_LEVEL,0,0,0
16,3952,3,3,PAYMENT,0,0,0
16,3960,8,8,NEW_ORDER,0,0,0
16,3971,11,11,NEW_ORDER,0,0,0
16,3975,4,4,PAYMENT,0,0,0
16,3982,7,7,NEW_ORDER,0,0,0
16,3992,10,10,NEW_ORDER,0,0,0
16,3997,5,5,PAYMENT,0,0,0
16,4005,8,8,NEW_ORDER,0,0,0
16,4015,10,10,NEW_ORDER,0,0,0
16,4019,4,4,PAYMENT,0,0,0
16,4030,11,11,NEW_ORDER,0,0,0
16,4033,3,3,PAYMENT,0,0,0
16,4036,3,3,PAYMENT,0,0,0
16,4045,9,9,NEW_ORDER,0,0,0
16,4045,0,0,DELIVERY,0,0,0
16,4085,40,40,DELIVERY_BG,0,0,0
16,4089,4,4,PAYMENT,0,0,0
16,4093,4,4,PAYMENT,0,0,0
16,4098,5,5,NEW_ORDER,0,0,0
16,4101,3,3,PAYMENT,0,0,0
16,4101,0,0,DELIVERY,0,0,0
16,4124,23,23,DELIVERY_BG,0,0,0
16,4134,10,10,NEW_ORDER,0,0,0
16,4145,11,11,NEW_ORDER,0,0,0
16,4153,8,8,NEW_ORDER,0,0,0
16,4158,5,5,PAYMENT,0,0,0
16,4162,4,4,PAYMENT,0,0,0
16,4166,4,4,PAYMENT,0,0,0
16,4169,3,3,PAYMENT,0,0,0
16,4177,8,8,NEW_ORDER,0,0,0
16,4184,7,7,NEW_ORDER,0,0,0
16,4188,4,4,PAYMENT,0,0,0
16,4199,11,11,NEW_ORDER,0,0,0
16,4211,12,12,NEW_ORDER,0,0,0
16,4213,2,2,STOCK_LEVEL,0,0,0
16,4220,7,7,ORDER_STATUS,0,0,0
16,4224,4,4,PAYMENT,0,0,0
16,4228,4,4,PAYMENT,0,0,0
16,4239,11,11,NEW_ORDER,0,0,0
16,4247,8,8,NEW_ORDER,0,0,0
16,4254,7,7,NEW_ORDER,0,0,0
16,4260,6,6,NEW_ORDER,0,0,0
16,4264,4,4,PAYMENT,0,0,0
16,4271,7,7,NEW_ORDER,0,0,0
16,4274,3,3,PAYMENT,0,0,0
16,4276,2,2,STOCK_LEVEL,0,0,0
16,4281,5,5,STOCK_LEVEL,0,0,0
16,4286,5,5,PAYMENT,0,0,0
16,4294,8,8,NEW_ORDER,0,0,0
16,4302,8,8,NEW_ORDER,0,0,0
16,4306,4,4,PAYMENT,0,0,0
16,4309,3,3,PAYMENT,0,0,0
16,4312,3,3,PAYMENT,0,0,0
